0,0,0,0,0,0,0,0,0.00227273,0.0204545,0.0318182,0.0409091,0.0522727,0.0613636,0.0704545,0.0704545,0.0704545,0.0704545,0.0840909,0.1,0.1,0.1,0.109091,0.115909,0.115909,0.109091,0.109091,0.134091,0.179545,0.236364,0.286364,0.331818,0.375,0.413636,0.443182,0.486364,0.543182,0.604545,0.634091,0.634091,0.602273,0.568182,0.540909,0.520455,0.502273,0.502273,0.495455,0.475,0.463636,0.475,0.495455,0.513636,0.536364,0.561364,0.584091,0.552273,0.520455,0.504545,0.522727,0.515909,0.493182,0.472727,0.475,0.481818,0.493182,0.504545,0.559091,0.602273,0.643182,0.677273,0.720455,0.75,0.761364,0.740909,0.711364,0.668182,0.627273,0.604545,0.590909,0.568182,0.513636,0.454545,0.409091,0.375,0.354545,0.336364,0.309091,0.284091,0.259091,0.240909,0.209091,0.172727,0.145455,0.120455,0.0977273,0.0795455,0.0636364,0.0613636,0.0590909,0.0454545,0.0181818,0.00227273,0.00227273,0.00227273,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0.00909091,0.0272727,0.05,0.0727273,0.0977273,0.122727,0.140909,0.145455,0.159091,0.186364,0.218182,0.236364,0.243182,0.238636,0.222727,0.213636,0.2,0.202273,0.225,0.238636,0.229545,0.215909,0.195455,0.175,0.170455,0.197727,0.213636,0.227273,0.213636,0.193182,0.202273,0.238636,0.275,0.315909,0.352273,0.372727,0.384091,0.397727,0.409091,0.413636,0.406818,0.377273,0.334091,0.290909,0.259091,0.268182,0.277273,0.261364,0.225,0.204545,0.225,0.265909,0.302273,0.334091,0.365909,0.406818,0.415909,0.436364,0.486364,0.563636,0.613636,0.613636,0.618182,0.640909,0.654545,0.654545,0.647727,0.668182,0.677273,0.661364,0.622727,0.588636,0.570455,0.534091,0.477273,0.429545,0.386364,0.336364,0.263636,0.197727,0.138636,0.0931818,0.0613636,0.0477273,0.0386364,0.0295455,0.0204545,0.0204545,0.0386364,0.0522727,0.0772727,0.111364,0.147727,0.2,0.243182,0.275,0.302273,0.311364,0.313636,0.309091,0.295455,0.272727,0.252273,0.229545,0.186364,
0,0,0,0,0,0,0,0.00909091,0.0136364,0.0204545,0.0272727,0.0318182,0.0386364,0.0386364,0.0386364,0.0386364,0.0386364,0.0477273,0.0477273,0.05,0.0568182,0.0545455,0.0522727,0.0545455,0.0863636,0.136364,0.190909,0.240909,0.265909,0.268182,0.270455,0.270455,0.286364,0.315909,0.363636,0.377273,0.365909,0.363636,0.363636,0.370455,0.388636,0.418182,0.454545,0.484091,0.481818,0.447727,0.445455,0.443182,0.413636,0.404545,0.427273,0.468182,0.484091,0.477273,0.468182,0.495455,0.515909,0.484091,0.461364,0.438636,0.447727,0.431818,0.404545,0.379545,0.356818,0.320455,0.281818,0.275,0.3,0.306818,0.313636,0.279545,0.25,0.211364,0.184091,0.163636,0.163636,0.147727,0.111364,0.0772727,0.0704545,0.0840909,0.0681818,0.05,0.0454545,0.0431818,0.0431818,0.0386364,0.0363636,0.0363636,0.0340909,0.0227273,0.00227273,0.00227273,0.00227273,0.00227273,0.00227273,0.00227273,0.00227273,0.0113636,0.0159091,0.0159091,0.0204545,0.0568182,0.0931818,0.120455,0.129545,0.129545,0.134091,0.143182,0.15,0.145455,
0,0,0,0,0,0,0,0,0.0159091,0.0431818,0.0613636,0.0795455,0.0795455,0.0795455,0.0795455,0.0795455,0.0795455,0.0818182,0.1,0.106818,0.0840909,0.0659091,0.0477273,0.0477273,0.05,0.0568182,0.075,0.111364,0.145455,0.152273,0.165909,0.197727,0.234091,0.268182,0.293182,0.329545,0.381818,0.418182,0.427273,0.436364,0.438636,0.413636,0.393182,0.368182,0.343182,0.320455,0.288636,0.25,0.218182,0.197727,0.163636,0.143182,0.134091,0.129545,0.140909,0.170455,0.218182,0.259091,0.284091,0.315909,0.356818,0.413636,0.456818,0.486364,0.509091,0.525,0.525,0.522727,0.529545,0.55,0.55,0.538636,0.515909,0.5,0.495455,0.493182,0.488636,0.477273,0.447727,0.415909,0.372727,0.336364,0.290909,0.245455,0.213636,0.193182,0.170455,0.179545,0.204545,0.227273,0.231818,0.227273,0.215909,0.213636,0.225,0.234091,0.234091,0.231818,0.193182,0.143182,0.104545,0.0840909,0.0704545,0.0659091,0.0590909,0.0477273,0.0363636,0.0295455,0.0227273,0.0181818,0.0227273,0.0340909,
0,0,0,0,0,0,0,0.00454545,0.00681818,0.00681818,0.00681818,0.00681818,0.00681818,0.00681818,0.0181818,0.0454545,0.0681818,0.0840909,0.0909091,0.106818,0.140909,0.190909,0.25,0.290909,0.313636,0.309091,0.286364,0.265909,0.256818,0.275,0.281818,0.275,0.25,0.206818,0.186364,0.186364,0.238636,0.297727,0.368182,0.434091,0.472727,0.5,0.493182,0.481818,0.475,0.456818,0.454545,0.443182,0.45,0.456818,0.475,0.484091,0.511364,0.581818,0.659091,0.736364,0.809091,0.840909,0.825,0.815909,0.797727,0.779545,0.770455,0.759091,0.734091,0.702273,0.663636,0.636364,0.654545,0.709091,0.731818,0.754545,0.743182,0.727273,0.706818,0.675,0.656818,0.663636,0.675,0.65,0.593182,0.547727,0.518182,0.518182,0.531818,0.525,0.522727,0.525,0.522727,0.515909,0.520455,0.529545,0.525,0.497727,0.454545,0.390909,0.361364,0.352273,0.345455,0.334091,0.311364,0.304545,0.302273,0.268182,0.240909,0.222727,0.220455,0.209091,0.186364,0.15,0.109091,0.0795455,
0,0,0,0,0,0,0,0,0,0,0.00227273,0.0113636,0.0454545,0.0727273,0.0931818,0.118182,0.140909,0.170455,0.190909,0.209091,0.227273,0.259091,0.288636,0.281818,0.275,0.284091,0.304545,0.322727,0.327273,0.311364,0.293182,0.281818,0.281818,0.288636,0.311364,0.311364,0.297727,0.284091,0.290909,0.304545,0.340909,0.377273,0.395455,0.384091,0.365909,0.352273,0.381818,0.420455,0.434091,0.425,0.404545,0.395455,0.402273,0.409091,0.420455,0.429545,0.436364,0.447727,0.459091,0.470455,0.484091,0.493182,0.486364,0.470455,0.5,0.538636,0.568182,0.579545,0.572727,0.543182,0.506818,0.456818,0.420455,0.395455,0.379545,0.336364,0.286364,0.243182,0.218182,0.195455,0.188636,0.202273,0.222727,0.252273,0.290909,0.290909,0.277273,0.256818,0.245455,0.247727,0.25,0.245455,0.234091,0.227273,0.227273,0.220455,0.236364,0.245455,0.261364,0.277273,0.265909,0.234091,0.209091,0.186364,0.170455,0.140909,0.109091,0.0818182,0.0681818,0.05,0.0227273,0.00227273,
0,0,0,0,0,0,0,0,0,0.00227273,0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0.00681818,0.0181818,0.0386364,0.0659091,0.0818182,0.0795455,0.0795455,0.0818182,0.102273,0.106818,0.113636,0.127273,0.136364,0.140909,0.140909,0.145455,0.163636,0.186364,0.209091,0.215909,0.252273,0.302273,0.338636,0.347727,0.359091,0.381818,0.427273,0.488636,0.547727,0.604545,0.645455,0.670455,0.668182,0.672727,0.715909,0.761364,0.793182,0.811364,0.822727,0.811364,0.790909,0.806818,0.795455,0.761364,0.734091,0.704545,0.663636,0.620455,0.584091,0.545455,0.522727,0.515909,0.495455,0.5,0.529545,0.529545,0.504545,0.490909,0.495455,0.484091,0.459091,0.447727,0.434091,0.409091,0.381818,0.35,0.347727,0.361364,0.334091,0.290909,0.252273,0.225,0.188636,0.147727,0.109091,0.0772727,0.0590909,0.0318182,0,0,0.00227273,0.0181818,0.0181818,0.0181818,0.0181818,0.0181818,0.0181818,0.0181818,0.0181818,0.0181818,0.0181818,0.0159091,0,0,0,0,
0.0227273,0.0522727,0.075,0.0954545,0.1,0.118182,0.136364,0.163636,0.2,0.245455,0.281818,0.286364,0.272727,0.263636,0.261364,0.275,0.263636,0.25,0.222727,0.188636,0.15,0.134091,0.129545,0.138636,0.15,0.156818,0.177273,0.225,0.275,0.340909,0.404545,0.454545,0.486364,0.509091,0.538636,0.572727,0.584091,0.570455,0.568182,0.568182,0.552273,0.543182,0.545455,0.527273,0.506818,0.481818,0.470455,0.493182,0.531818,0.538636,0.543182,0.561364,0.581818,0.581818,0.575,0.577273,0.588636,0.606818,0.615909,0.602273,0.588636,0.581818,0.572727,0.527273,0.479545,0.454545,0.477273,0.509091,0.504545,0.495455,0.509091,0.525,0.527273,0.522727,0.536364,0.554545,0.572727,0.559091,0.534091,0.509091,0.472727,0.420455,0.361364,0.306818,0.252273,0.206818,0.188636,0.184091,0.161364,0.113636,0.0772727,0.0545455,0.0477273,0.0545455,0.0568182,0.0636364,0.0704545,0.0636364,0.0477273,0.0386364,0.0454545,0.0545455,0.0659091,0.0704545,0.0772727,0.0954545,0.0977273,0.0909091,0.0863636,0.0840909,0.0818182,0.075,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00454545,0.0113636,0.0159091,0.0159091,0.0159091,0.0181818,0.0272727,0.0363636,0.0363636,0.0454545,0.0613636,0.0681818,0.0659091,0.106818,0.159091,0.195455,0.213636,0.234091,0.245455,0.261364,0.272727,0.277273,0.288636,0.288636,0.265909,0.254545,0.281818,0.334091,0.363636,0.393182,0.443182,0.479545,0.477273,0.463636,0.481818,0.506818,0.522727,0.527273,0.527273,0.547727,0.570455,0.563636,0.556818,0.575,0.590909,0.604545,0.577273,0.538636,0.490909,0.454545,0.411364,0.372727,0.336364,0.309091,0.302273,0.306818,0.295455,0.281818,0.265909,0.254545,0.236364,0.218182,0.193182,0.184091,0.161364,0.131818,0.102273,0.0772727,0.0704545,0.0681818,0.0659091,0.05,0.0318182,0.025,0.0159091,0.0227273,0.0272727,0.0318182,0.0363636,0.0431818,0.0545455,0.0636364,0.0772727,0.0886364,0.102273,0.104545,0.0977273,0.0931818,0.0886364,0.0954545,0.104545,0.106818,0.0909091,0.075,0.0636364,0.0568182,0.0522727,0.0522727,
0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0.00454545,0,0.00681818,0.0227273,0.0386364,0.0568182,0.0772727,0.1,0.131818,0.156818,0.165909,0.170455,0.172727,0.170455,0.159091,0.154545,0.159091,0.168182,0.181818,0.197727,0.229545,0.259091,0.279545,0.288636,0.295455,0.331818,0.370455,0.397727,0.418182,0.431818,0.420455,0.395455,0.4,0.425,0.465909,0.506818,0.509091,0.511364,0.511364,0.495455,0.463636,0.440909,0.45,0.470455,0.459091,0.413636,0.375,0.359091,0.345455,0.331818,0.334091,0.345455,0.35,0.313636,0.252273,0.222727,0.227273,0.234091,0.243182,0.247727,0.247727,0.238636,0.215909,0.206818,0.215909,0.229545,0.231818,0.227273,0.206818,0.170455,0.129545,0.0977273,0.0727273,0.0681818,0.0590909,0.0477273,0.0318182,0.0204545,0.0136364,0.0136364,0.0159091,0.0181818,0.0136364,0.0113636,0.00909091,0.00909091,0.00681818,0.00681818,0.00681818,0.00681818,0.00681818,0.00454545,0,0,0,0,0,0,0.0181818,0.0409091,0.0704545,0.0977273,
